"","V1","V2","V3"
"230",1750,1,82.7974276527331
"231",1750,3,82.7974276527331
"232",1750,10,82.6366559485531
"233",1750,30,83.4405144694534
"234",1750,100,83.2797427652733
"235",1740,0.01,82.9581993569132
"236",1740,0.03,83.1189710610932
"237",1740,0.1,82.6366559485531
"238",1740,0.3,83.4405144694534
"239",1740,1,82.3151125401929
"240",1740,3,83.4405144694534
"241",1740,10,82.7974276527331
"242",1740,30,83.1189710610932
"243",1740,100,82.9581993569132
"244",1730,0.01,83.1189710610932
"245",1730,0.03,83.6012861736334
"246",1730,0.1,83.1189710610932
"247",1730,0.3,83.4405144694534
"248",1730,1,82.6366559485531
"249",1730,3,82.7974276527331
"250",1730,10,83.6012861736334
"251",1730,30,82.1543408360129
"252",1730,100,82.475884244373
"253",1720,0.01,82.475884244373
"254",1720,0.03,81.9935691318328
"255",1720,0.1,82.9581993569132
"256",1720,0.3,83.2797427652733
"257",1720,1,83.2797427652733
"258",1720,3,83.2797427652733
"259",1720,10,83.6012861736334
"260",1720,30,83.2797427652733
"261",1720,100,82.6366559485531
"262",1710,0.01,83.6012861736334
"263",1710,0.03,81.9935691318328
"264",1710,0.1,81.8327974276527
"265",1710,0.3,83.2797427652733
"266",1710,1,82.6366559485531
"267",1710,3,83.2797427652733
"268",1710,10,82.6366559485531
"269",1710,30,83.7620578778135
"270",1710,100,83.2797427652733
"271",1700,0.01,82.1543408360129
"272",1700,0.03,82.475884244373
"273",1700,0.1,84.0836012861736
"274",1700,0.3,82.475884244373
"275",1700,1,83.1189710610932
"276",1700,3,84.4051446945338
"277",1700,10,83.2797427652733
"278",1700,30,82.7974276527331
"279",1700,100,81.6720257234727
"280",1690,0.01,83.7620578778135
"281",1690,0.03,83.4405144694534
"282",1690,0.1,82.1543408360129
"283",1690,0.3,81.9935691318328
"284",1690,1,82.9581993569132
"285",1690,3,82.9581993569132
"286",1690,10,83.7620578778135
"287",1690,30,82.9581993569132
"288",1690,100,83.4405144694534
"289",1680,0.01,83.4405144694534
"290",1680,0.03,83.4405144694534
"291",1680,0.1,83.1189710610932
"292",1680,0.3,82.475884244373
"293",1680,1,83.4405144694534
"294",1680,3,83.7620578778135
"295",1680,10,82.9581993569132
"296",1680,30,83.9228295819936
"297",1680,100,83.7620578778135
"298",1670,0.01,83.2797427652733
"299",1670,0.03,82.9581993569132
"300",1670,0.1,83.4405144694534
"301",1670,0.3,82.475884244373
"302",1670,1,83.6012861736334
"303",1670,3,83.7620578778135
"304",1670,10,82.475884244373
"305",1670,30,82.9581993569132
"306",1670,100,82.6366559485531
"307",1660,0.01,83.1189710610932
"308",1660,0.03,83.6012861736334
"309",1660,0.1,83.1189710610932
"310",1660,0.3,83.9228295819936
"311",1660,1,83.2797427652733
"312",1660,3,82.7974276527331
"313",1660,10,83.4405144694534
"314",1660,30,83.1189710610932
"315",1660,100,83.4405144694534
"316",1650,0.01,82.9581993569132
"317",1650,0.03,83.4405144694534
"318",1650,0.1,83.4405144694534
"319",1650,0.3,83.7620578778135
"320",1650,1,83.6012861736334
"321",1650,3,81.9935691318328
"322",1650,10,82.3151125401929
"323",1650,30,83.4405144694534
"324",1650,100,83.4405144694534
"325",1640,0.01,82.475884244373
"326",1640,0.03,81.6720257234727
"327",1640,0.1,83.9228295819936
"328",1640,0.3,83.7620578778135
"329",1640,1,83.9228295819936
"330",1640,3,82.6366559485531
"331",1640,10,83.6012861736334
"332",1640,30,83.2797427652733
"333",1640,100,82.7974276527331
"334",1630,0.01,84.0836012861736
