"","V1","V2","V3"
"520",1430,10,87.9421221864952
"521",1430,30,87.459807073955
"522",1430,100,88.2636655948553
"523",1420,0.01,89.3890675241158
"524",1420,0.03,89.0675241157556
"525",1420,0.1,87.9421221864952
"526",1420,0.3,87.459807073955
"527",1420,1,87.9421221864952
"528",1420,3,88.7459807073955
"529",1420,10,88.4244372990354
"530",1420,30,87.7813504823151
"531",1420,100,88.2636655948553
"532",1410,0.01,87.6205787781351
"533",1410,0.03,88.4244372990354
"534",1410,0.1,88.7459807073955
"535",1410,0.3,87.7813504823151
"536",1410,1,88.9067524115756
"537",1410,3,88.1028938906752
"538",1410,10,88.2636655948553
"539",1410,30,89.2282958199357
"540",1410,100,88.4244372990354
"541",1400,0.01,88.9067524115756
"542",1400,0.03,89.3890675241158
"543",1400,0.1,88.5852090032154
"544",1400,0.3,88.1028938906752
"545",1400,1,88.4244372990354
"546",1400,3,88.9067524115756
"547",1400,10,88.5852090032154
"548",1400,30,87.7813504823151
"549",1400,100,88.5852090032154
"550",1390,0.01,87.9421221864952
"551",1390,0.03,88.2636655948553
"552",1390,0.1,87.6205787781351
"553",1390,0.3,88.5852090032154
"554",1390,1,89.0675241157556
"555",1390,3,87.6205787781351
"556",1390,10,89.0675241157556
"557",1390,30,88.7459807073955
"558",1390,100,88.2636655948553
"559",1380,0.01,87.1382636655948
"560",1380,0.03,88.1028938906752
"561",1380,0.1,88.7459807073955
"562",1380,0.3,87.9421221864952
"563",1380,1,87.7813504823151
"564",1380,3,88.7459807073955
"565",1380,10,87.6205787781351
"566",1380,30,88.7459807073955
"567",1380,100,88.1028938906752
"568",1370,0.01,88.2636655948553
"569",1370,0.03,88.9067524115756
"570",1370,0.1,87.459807073955
"571",1370,0.3,87.7813504823151
"572",1370,1,88.7459807073955
"573",1370,3,88.4244372990354
"574",1370,10,88.2636655948553
"575",1370,30,88.4244372990354
"576",1370,100,87.2990353697749
"577",1360,0.01,87.7813504823151
"578",1360,0.03,89.2282958199357
"579",1360,0.1,89.5498392282958
"580",1360,0.3,89.0675241157556
"581",1360,1,88.5852090032154
"582",1360,3,88.2636655948553
"583",1360,10,87.9421221864952
"584",1360,30,88.5852090032154
"585",1360,100,88.2636655948553
"586",1350,0.01,88.1028938906752
"587",1350,0.03,89.0675241157556
"588",1350,0.1,89.2282958199357
"589",1350,0.3,88.2636655948553
"590",1350,1,88.7459807073955
"591",1350,3,87.6205787781351
"592",1350,10,88.5852090032154
"593",1350,30,88.9067524115756
"594",1350,100,87.9421221864952
"595",1340,0.01,88.1028938906752
